,Unnamed: 0,AC_AREA,CLOUD_SCORE,COVERAGE_SCORE,Country,DATE,DGO_FID,ID_AOI_all,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,MEAN_WATER_MNDWI,POI_ID,SCALE,VEGETATION_AREA,VEGETATION_PERIMETER,VEGETATION_POLYGONS,VEGETATION_POLYGONS_p0,VEGETATION_POLYGONS_p10,VEGETATION_POLYGONS_p100,VEGETATION_POLYGONS_p20,VEGETATION_POLYGONS_p30,VEGETATION_POLYGONS_p40,VEGETATION_POLYGONS_p50,VEGETATION_POLYGONS_p60,VEGETATION_POLYGONS_p70,VEGETATION_POLYGONS_p80,VEGETATION_POLYGONS_p90,WATER_AREA,WATER_PERIMETER,WATER_POLYGONS,WATER_POLYGONS_p0,WATER_POLYGONS_p10,WATER_POLYGONS_p100,WATER_POLYGONS_p20,WATER_POLYGONS_p30,WATER_POLYGONS_p40,WATER_POLYGONS_p50,WATER_POLYGONS_p60,WATER_POLYGONS_p70,WATER_POLYGONS_p80,WATER_POLYGONS_p90,length
1012,1012,1254.0,0.0,100.0,AMS,2021-11-04,CHL10,40AMS,-0.1564190543319962,0.1278956262776412,-0.4143374109844758,0.5141879754086113,-0.4247450489286191,0.5287915762776264,0.0956065320048158,CHL10,10,14785.0,9763.63158517186,1,14785.0,14785.0,14785.0,14785.0,14785.0,14785.0,14785.0,14785.0,14785.0,14785.0,14785.0,61.0,610.6844111664108,4,1.0,1.0,28.0,1.0,11.0,11.0,16.0,21.0,21.0,28.0,28.0,2275
1013,1013,2363.0,0.0,100.0,AMS,2020-03-19,CHL10,40AMS,-0.2483674062331191,0.1429523321361651,-0.4370192721388852,0.4110026844309776,-0.4554920696170242,0.4350334525177595,-0.0761227166912908,CHL10,10,14152.0,12205.255722207065,1,14152.0,14152.0,14152.0,14152.0,14152.0,14152.0,14152.0,14152.0,14152.0,14152.0,14152.0,9.0,163.93159081266535,2,2.0,2.0,7.0,2.0,2.0,2.0,4.5,7.0,7.0,7.0,7.0,2275
1014,1014,2928.0,0.0,100.0,AMS,2020-07-22,CHL10,40AMS,0.1224147352871416,-0.1198598257359555,-0.3609032184779841,0.4068439547430112,-0.4646222935278185,0.5191056405714276,0.2629555379639895,CHL10,10,12799.0,13889.423455942286,3,10.0,10.0,8638.0,10.0,10.0,4151.0,4151.0,4151.0,8638.0,8638.0,8638.0,1909.0,6633.996172088882,3,2.0,2.0,1836.0,2.0,2.0,71.0,71.0,71.0,1836.0,1836.0,1836.0,2275
1015,1015,2468.0,0.0,100.0,AMS,2020-07-27,CHL10,40AMS,-0.0224339220502076,-0.0157203444405888,-0.4067472146286608,0.4392232763953596,-0.4685048046668599,0.5123653276574609,0.0827103441532043,CHL10,10,13354.0,12675.190573727828,1,13354.0,13354.0,13354.0,13354.0,13354.0,13354.0,13354.0,13354.0,13354.0,13354.0,13354.0,1313.0,6099.148511992384,6,2.0,2.0,725.0,3.0,3.0,33.0,40.5,48.0,502.0,502.0,725.0,2275
1016,1016,2450.0,0.0,100.0,AMS,2020-07-27,CHL10,40AMS,-0.0174354192685711,-0.0179610679065565,-0.403392155694067,0.4389827456973185,-0.4663329279240376,0.5135049949874902,0.0874932415565127,CHL10,10,13326.0,13137.500341522653,1,13326.0,13326.0,13326.0,13326.0,13326.0,13326.0,13326.0,13326.0,13326.0,13326.0,13326.0,1327.0,6235.127360995779,7,2.0,2.0,728.0,7.0,33.0,33.0,49.0,204.0,204.0,304.0,728.0,2275
1017,1017,2585.0,0.0,100.0,AMS,2020-08-06,CHL10,40AMS,-0.0313595189940004,-0.0036163596020432,-0.4153495672373672,0.4287829228884575,-0.48036514249927,0.5018620384037793,0.0684704263146392,CHL10,10,13289.0,13137.759913737344,1,13289.0,13289.0,13289.0,13289.0,13289.0,13289.0,13289.0,13289.0,13289.0,13289.0,13289.0,1407.0,6254.45761689758,6,2.0,2.0,763.0,12.0,12.0,36.0,43.0,50.0,544.0,544.0,763.0,2275
1018,1018,2778.0,0.0,100.0,AMS,2020-08-16,CHL10,40AMS,-0.1560028318161811,0.1185505093657582,-0.4021878060312941,0.3968108548205776,-0.439308311875645,0.4375543004293693,-0.0996531498239226,CHL10,10,13496.0,13033.47556365338,2,6.0,6.0,13490.0,6.0,6.0,6.0,6748.0,13490.0,13490.0,13490.0,13490.0,590.0,4114.209481621104,11,2.0,4.0,161.0,14.0,15.0,25.0,55.0,55.0,73.0,91.0,95.0,2275
1019,1019,2954.0,0.0,100.0,AMS,2020-08-31,CHL10,40AMS,-0.1008915317899244,0.0526146502452281,-0.4008476153037361,0.3940988191452824,-0.4584079038731017,0.4594575514685933,-0.0009440866827538,CHL10,10,13031.0,13981.046658255102,2,1.0,1.0,13030.0,1.0,1.0,1.0,6515.5,13030.0,13030.0,13030.0,13030.0,1096.0,6214.259481632668,8,2.0,2.0,513.0,15.0,30.0,48.0,50.0,52.0,168.0,268.0,513.0,2275
1020,1020,2951.0,0.0,100.0,AMS,2020-08-31,CHL10,40AMS,-0.0996035956538369,0.0478500090130754,-0.4020261173912662,0.3947593159972787,-0.4608645386427115,0.4619224474820317,0.0052569172566557,CHL10,10,13012.0,14158.286731771836,2,6.0,6.0,13006.0,6.0,6.0,6.0,6506.0,13006.0,13006.0,13006.0,13006.0,1106.0,6119.571655974218,10,2.0,2.0,382.0,4.0,17.5,38.0,51.0,99.0,158.0,220.0,324.5,2275
1021,1021,2816.0,0.0,100.0,AMS,2020-10-05,CHL10,40AMS,-0.1705058288026691,0.100567601411275,-0.4051216576951382,0.4195498733002122,-0.4407204016245958,0.4667287265310844,-0.0887155966864588,CHL10,10,13480.0,13573.234032563489,4,6.0,6.0,13456.0,6.0,7.0,7.0,9.0,11.0,11.0,13456.0,13456.0,483.0,3637.1524427447534,12,2.0,3.0,154.0,9.0,9.0,17.0,28.5,42.0,53.0,61.0,76.0,2275
1022,1022,2780.0,0.0,100.0,AMS,2020-10-05,CHL10,40AMS,-0.1649837710420105,0.1027544842766031,-0.4000878171025975,0.4192446435118537,-0.4355279920560533,0.46602436408325,-0.0846065688881958,CHL10,10,13498.0,13713.614756950476,3,7.0,7.0,13484.0,7.0,7.0,7.0,7.0,7.0,13484.0,13484.0,13484.0,474.0,3515.744154477983,12,2.0,5.0,155.0,6.0,6.0,6.0,25.0,43.0,64.0,64.0,73.0,2275
1023,1023,3292.0,0.0,100.0,AMS,2020-10-15,CHL10,40AMS,-0.1996786041366054,0.0985834068077785,-0.4121060938558802,0.4093576665000749,-0.4533914499469241,0.4655609365831323,-0.1028243811791116,CHL10,10,13180.0,14367.67207325176,3,3.0,3.0,13160.0,3.0,3.0,17.0,17.0,17.0,13160.0,13160.0,13160.0,689.0,4633.504394366271,15,2.0,2.0,191.0,3.0,8.0,10.5,16.0,39.5,82.0,90.0,102.0,2275
1024,1024,2835.0,0.0,100.0,AMS,2020-10-20,CHL10,40AMS,-0.170684269150073,0.1086170172990386,-0.4091029876556109,0.4336463500058263,-0.4448520619596339,0.4790037402116745,-0.0337648005555461,CHL10,10,13607.0,13605.166969718162,2,8.0,8.0,13599.0,8.0,8.0,8.0,6803.5,13599.0,13599.0,13599.0,13599.0,468.0,3479.1958721128826,11,2.0,4.0,157.0,4.0,5.0,14.0,38.0,46.0,50.0,68.0,80.0,2275
1025,1025,2497.0,0.0,100.0,AMS,2020-12-29,CHL10,40AMS,-0.2145597701120521,0.1382781474550523,-0.4140136120005123,0.4469427740716921,-0.4364548896897209,0.4783726877470517,0.0003978760813753,CHL10,10,13992.0,13343.936946995633,1,13992.0,13992.0,13992.0,13992.0,13992.0,13992.0,13992.0,13992.0,13992.0,13992.0,13992.0,61.0,636.8388005688853,4,2.0,2.0,24.0,2.0,14.0,14.0,17.5,21.0,21.0,24.0,24.0,2275
1026,1026,3118.0,0.0,100.0,AMS,2021-02-02,CHL10,40AMS,-0.1490501062670386,0.0917714436940938,-0.3962983495298415,0.4245364863425224,-0.4416195912005339,0.4799260466408622,0.1792572104251876,CHL10,10,13346.0,14986.566785437455,2,7.0,7.0,13339.0,7.0,7.0,7.0,6673.0,13339.0,13339.0,13339.0,13339.0,449.0,3308.490888137348,11,2.0,8.0,154.0,10.0,13.0,18.0,40.0,41.0,46.0,47.0,70.0,2275
1027,1027,2207.0,0.0,100.0,AMS,2021-03-29,CHL10,40AMS,-0.2253466510501935,0.1432112594587329,-0.4212062447079703,0.4302439455834012,-0.4387340178039662,0.4537840912224058,-0.0568671254859223,CHL10,10,14239.0,12359.85589357376,1,14239.0,14239.0,14239.0,14239.0,14239.0,14239.0,14239.0,14239.0,14239.0,14239.0,14239.0,23.0,323.00481708508084,3,2.0,2.0,14.0,2.0,2.0,7.0,7.0,7.0,14.0,14.0,14.0,2275
1028,1028,1999.0,0.0,100.0,AMS,2021-04-28,CHL10,40AMS,-0.1761976594957464,0.1386611143796276,-0.3893457196680987,0.429981580439921,-0.4061940134486105,0.4514306513664822,-0.0041204996430717,CHL10,10,14338.0,11701.035955268058,1,14338.0,14338.0,14338.0,14338.0,14338.0,14338.0,14338.0,14338.0,14338.0,14338.0,14338.0,59.0,572.300937556278,4,2.0,2.0,38.0,2.0,7.0,7.0,9.5,12.0,12.0,38.0,38.0,2275
1029,1029,3140.0,53.0,100.0,AMS,2021-08-31,CHL10,40AMS,-0.052770160983844,0.1023980654367965,-0.2795088352359711,0.3459312433332632,-0.3190171741794119,0.3849620061816951,0.0989308252149006,CHL10,10,13499.0,12796.450333015651,2,3.0,3.0,13496.0,3.0,3.0,3.0,6749.5,13496.0,13496.0,13496.0,13496.0,1198.0,5546.654616576637,8,2.0,2.0,788.0,9.0,10.0,24.0,30.0,36.0,36.0,293.0,788.0,2275
1030,1030,1418.0,0.0,100.0,AMS,2021-10-05,CHL10,40AMS,-0.1818676951875809,0.1344423586784413,-0.4169900321727001,0.46838674676488,-0.4267932368823998,0.4821288148541435,-0.0004118731399957,CHL10,10,14747.0,10226.627279275664,1,14747.0,14747.0,14747.0,14747.0,14747.0,14747.0,14747.0,14747.0,14747.0,14747.0,14747.0,52.0,565.1903122488624,4,2.0,2.0,37.0,2.0,4.0,4.0,6.5,9.0,9.0,37.0,37.0,2275
1031,1031,2661.0,0.0,100.0,AMS,2020-01-09,CHL10,40AMS,-0.2400244252157566,0.1320651456140446,-0.4396199191324103,0.4522859319757644,-0.4656399497701591,0.491010889591006,-0.0797859851094549,CHL10,10,13770.0,13713.64848150284,1,13770.0,13770.0,13770.0,13770.0,13770.0,13770.0,13770.0,13770.0,13770.0,13770.0,13770.0,61.0,624.0557678042823,4,3.0,3.0,30.0,3.0,11.0,11.0,14.0,17.0,17.0,30.0,30.0,2275
1032,1032,1821.0,0.0,100.0,AMS,2020-01-19,CHL10,40AMS,-0.2191209451087469,0.1520717133591507,-0.4002936456963523,0.4441175018305119,-0.4111628060402499,0.4595193674705569,0.0932248942832202,CHL10,10,14592.0,10449.100603843268,1,14592.0,14592.0,14592.0,14592.0,14592.0,14592.0,14592.0,14592.0,14592.0,14592.0,14592.0,16.0,234.5996127973923,2,3.0,3.0,13.0,3.0,3.0,3.0,8.0,13.0,13.0,13.0,13.0,2275
1033,1033,2201.0,0.0,100.0,AMS,2020-02-08,CHL10,40AMS,-0.2328232980262712,0.1426139901001812,-0.4257093708214547,0.4441727766438723,-0.4426695060743374,0.4678048564534218,-0.0753473608402535,CHL10,10,14267.0,11600.680923339538,1,14267.0,14267.0,14267.0,14267.0,14267.0,14267.0,14267.0,14267.0,14267.0,14267.0,14267.0,30.0,373.82533947855234,3,3.0,3.0,15.0,3.0,3.0,12.0,12.0,12.0,15.0,15.0,15.0,2275
1034,1034,2299.0,0.0,100.0,AMS,2020-03-19,CHL10,40AMS,-0.2507137537098022,0.1446754359046589,-0.4392014238396152,0.4115397714641929,-0.4565146996141543,0.4338638680509432,-0.1133822068318747,CHL10,10,14215.0,11676.759506259712,1,14215.0,14215.0,14215.0,14215.0,14215.0,14215.0,14215.0,14215.0,14215.0,14215.0,14215.0,7.0,152.8994764375459,2,3.0,3.0,4.0,3.0,3.0,3.0,3.5,4.0,4.0,4.0,4.0,2275
1035,1035,2795.0,0.0,100.0,AMS,2020-10-10,CHL10,40AMS,-0.1898066460754988,0.1115705303195829,-0.4232778280354861,0.4253497963187303,-0.4569479719903145,0.4689544628288087,-0.0826788053297232,CHL10,10,13584.0,13545.443572889691,2,18.0,18.0,13566.0,18.0,18.0,18.0,6792.0,13566.0,13566.0,13566.0,13566.0,324.0,2615.133496111485,9,3.0,3.0,133.0,6.0,7.0,26.0,33.0,35.0,36.0,45.0,133.0,2275
1036,1036,2378.0,5.0,100.0,AMS,2020-10-25,CHL10,40AMS,-0.1546063800525141,0.0920611334846449,-0.408017676969857,0.4593983039732452,-0.4399092395036924,0.503316320473377,-0.073321348531848,CHL10,10,13829.0,13143.73362046841,1,13829.0,13829.0,13829.0,13829.0,13829.0,13829.0,13829.0,13829.0,13829.0,13829.0,13829.0,697.0,4252.153086772483,12,3.0,4.0,227.0,7.0,14.0,17.0,39.0,42.0,61.0,81.0,163.0,2275
1037,1037,2745.0,0.0,100.0,AMS,2020-11-14,CHL10,40AMS,-0.2058979049482739,0.1239623433971036,-0.4090489005872791,0.4518138761970853,-0.4359244005334268,0.490348599002946,-0.0466439810008535,CHL10,10,13844.0,13731.09994904174,1,13844.0,13844.0,13844.0,13844.0,13844.0,13844.0,13844.0,13844.0,13844.0,13844.0,13844.0,237.0,1761.0126002680945,7,3.0,3.0,131.0,4.0,10.0,10.0,20.0,33.0,33.0,36.0,131.0,2275
1038,1038,2618.0,0.0,100.0,AMS,2020-11-24,CHL10,40AMS,-0.2190678190707234,0.1313497766425291,-0.4102885606974249,0.4498876732690307,-0.434229243081585,0.4848420460585016,-0.0743713180999903,CHL10,10,13905.0,13475.736012975312,1,13905.0,13905.0,13905.0,13905.0,13905.0,13905.0,13905.0,13905.0,13905.0,13905.0,13905.0,122.0,1221.248421163281,7,3.0,3.0,33.0,9.0,15.0,15.0,18.0,21.0,21.0,23.0,33.0,2275
1039,1039,2559.0,0.0,100.0,AMS,2020-12-04,CHL10,40AMS,-0.2224876314230265,0.1357642947578414,-0.4145828996933386,0.4486339035423193,-0.4364747806213199,0.4800923893855078,-0.0633813184548042,CHL10,10,14015.0,12523.909437863796,1,14015.0,14015.0,14015.0,14015.0,14015.0,14015.0,14015.0,14015.0,14015.0,14015.0,14015.0,77.0,827.0196098354307,5,3.0,3.0,28.0,8.5,14.0,14.5,15.0,16.0,17.0,22.5,28.0,2275
1040,1040,2722.0,0.0,100.0,AMS,2021-01-03,CHL10,40AMS,-0.2259007666877874,0.1299547600103835,-0.4211565471592981,0.4392237831834367,-0.4485217517750151,0.4799356038174651,-0.062480898901143,CHL10,10,13658.0,14399.258614139424,1,13658.0,13658.0,13658.0,13658.0,13658.0,13658.0,13658.0,13658.0,13658.0,13658.0,13658.0,105.0,992.0497001963656,6,3.0,3.0,39.0,3.0,3.0,15.0,16.0,17.0,28.0,28.0,39.0,2275
1041,1041,1995.0,1.0,100.0,AMS,2021-05-23,CHL10,40AMS,-0.1649045202175833,0.0793320504987366,-0.4405139760616578,0.4431709581028438,-0.4698196857017346,0.4816733160546942,-0.0905512971320096,CHL10,10,13958.0,12298.206339517306,3,1.0,1.0,13948.0,1.0,1.0,9.0,9.0,9.0,13948.0,13948.0,13948.0,581.0,3842.377060012973,10,3.0,3.0,144.0,4.5,16.0,42.5,65.0,76.0,83.0,94.0,123.5,2275
1042,1042,1768.0,1.0,100.0,AMS,2021-05-28,CHL10,40AMS,-0.1033149108536027,0.0575172945571607,-0.4323453356829995,0.4562349146814583,-0.4659849571321089,0.4964048384059462,0.0146692616541802,CHL10,10,14008.0,12073.067800238838,3,1.0,1.0,14005.0,1.0,1.0,2.0,2.0,2.0,14005.0,14005.0,14005.0,697.0,4154.896806970056,6,3.0,3.0,262.0,22.0,22.0,29.0,91.0,153.0,228.0,228.0,262.0,2275
1043,1043,1249.0,0.0,100.0,AMS,2021-07-17,CHL10,40AMS,-0.1719834696547285,0.1199791605257479,-0.5041996328516499,0.4826884725013216,-0.5177570345104844,0.4975792793515152,0.056789938844587,CHL10,10,14758.0,9430.704995801872,1,14758.0,14758.0,14758.0,14758.0,14758.0,14758.0,14758.0,14758.0,14758.0,14758.0,14758.0,86.0,856.9828682514775,5,3.0,3.0,28.0,4.0,5.0,14.5,24.0,25.0,26.0,27.0,28.0,2275
1044,1044,1268.0,0.0,100.0,AMS,2021-07-17,CHL10,40AMS,-0.1637552132770457,0.1169974020695725,-0.4976942964262478,0.4808603743928349,-0.5119436627587642,0.4963416435176122,0.0943239292253797,CHL10,10,14735.0,9675.4186148996,1,14735.0,14735.0,14735.0,14735.0,14735.0,14735.0,14735.0,14735.0,14735.0,14735.0,14735.0,67.0,632.8103363176098,4,3.0,3.0,30.0,3.0,6.0,6.0,17.0,28.0,28.0,30.0,30.0,2275
1045,1045,1733.0,0.0,100.0,AMS,2021-07-27,CHL10,40AMS,-0.1313498840143105,0.1031697750473339,-0.4325599437015259,0.4459445902455179,-0.4554831041080212,0.4714483769006456,0.0212731130738667,CHL10,10,14335.0,11572.136235106236,1,14335.0,14335.0,14335.0,14335.0,14335.0,14335.0,14335.0,14335.0,14335.0,14335.0,14335.0,287.0,2454.5887013345514,10,3.0,4.0,65.0,10.0,15.5,22.0,28.5,34.0,40.0,43.5,55.5,2275
1046,1046,1726.0,0.0,100.0,AMS,2021-07-27,CHL10,40AMS,-0.1400036944307802,0.1032198753141869,-0.4408508599679677,0.4504451835546351,-0.4638033432625696,0.476649368394925,0.0027029626805336,CHL10,10,14331.0,11821.869978403927,1,14331.0,14331.0,14331.0,14331.0,14331.0,14331.0,14331.0,14331.0,14331.0,14331.0,14331.0,274.0,2346.3257167984366,10,3.0,3.5,69.0,4.0,11.0,20.0,22.5,30.0,37.5,47.0,62.5,2275
1047,1047,2385.0,0.0,100.0,AMS,2021-09-15,CHL10,40AMS,-0.1163127832036356,0.034964105027603,-0.4284343215968426,0.4316887335696681,-0.4731202831131018,0.4883652060617368,-0.0020528492716264,CHL10,10,13568.0,13969.435281977494,1,13568.0,13568.0,13568.0,13568.0,13568.0,13568.0,13568.0,13568.0,13568.0,13568.0,13568.0,862.0,5388.912324533082,10,3.0,4.5,245.0,10.5,24.5,34.0,63.5,104.5,126.5,158.0,212.0,2275
